# feature_gene,class_gene,start,end,strand,symbol,locus_tag,feature_interval_length,attributes_gene,# feature_product,class_product,product_accession_product,name_product,product_length_product,attributes_product
gene,protein_coding,4517249,4519519,-,clpA,PP_4008,2271,,CDS,with_protein,AAN69602.1,ATP-dependent serine protease,756.0,
gene,protein_coding,4519550,4519912,-,clpS,PP_4009,363,,CDS,with_protein,AAN69603.1,ATP-dependent Clp protease adapter protein ClpS,120.0,
gene,protein_coding,4520143,4520409,+,cspD,PP_4010,267,,CDS,with_protein,AAN69604.1,DNA replication inhibitor,88.0,
gene,protein_coding,4520481,4521737,-,icd,PP_4011,1257,,CDS,with_protein,AAN69605.1,"isocitrate dehydrogenase, NADP(+)-specific",418.0,
gene,protein_coding,4522152,4524377,+,idh,PP_4012,2226,,CDS,with_protein,AAN69606.1,isocitrate dehydrogenase,741.0,
gene,protein_coding,4524570,4525010,+,,PP_4013,441,,CDS,with_protein,AAN69607.1,MutT/nudix family protein,146.0,
gene,protein_coding,4525070,4526194,+,mnmA,PP_4014,1125,,CDS,with_protein,AAN69608.1,tRNA-specific 2-thiouridylase MnmA,374.0,
gene,protein_coding,4526191,4526817,+,,PP_4015,627,,CDS,with_protein,AAN69609.1,HflD-like high frequency lysogenization protein,208.0,
gene,protein_coding,4526955,4528325,+,purB,PP_4016,1371,,CDS,with_protein,AAN69610.1,5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase (adenylosuccinate lyase),456.0,
gene,protein_coding,4528401,4529573,+,,PP_4017,1173,,CDS,with_protein,AAN69611.1,conserved protein of unknown function,390.0,
gene,protein_coding,4529566,4529994,+,,PP_4018,429,,CDS,with_protein,AAN69612.1,"Acetyltransferase, GNAT family",142.0,
gene,protein_coding,4530162,4532123,+,topB,PP_4019,1962,,CDS,with_protein,AAN69613.1,DNA topoisomerase III,653.0,
gene,protein_coding,4532269,4533558,+,,PP_4020,1290,,CDS,with_protein,AAN69614.1,putative Oxidoreductase,429.0,
gene,protein_coding,4533732,4534562,+,cpo,PP_4021,831,,CDS,with_protein,AAN69615.1,non-heme chloroperoxidase,276.0,
gene,protein_coding,4534682,4535473,+,,PP_4022,792,,CDS,with_protein,AAN69616.1,conserved protein of unknown function,263.0,
gene,pseudogene,4535579,4538407,+,,PP_4023,2829,pseudo,,,,,,
gene,protein_coding,4536288,4536647,+,,PP_4024,360,,CDS,with_protein,AAN69617.1,transposase,119.0,
gene,protein_coding,4536666,4538198,+,,PP_4025,1533,,CDS,with_protein,AAN69618.1,transposase,510.0,
gene,protein_coding,4538518,4539291,+,,PP_4027,774,,CDS,with_protein,AAN69619.1,conserved protein of unknown function,257.0,
gene,protein_coding,4539454,4540284,-,nudC,PP_4029,831,,CDS,with_protein,AAN69621.1,NADH pyrophosphatase,276.0,
gene,protein_coding,4540321,4541163,-,,PP_4030,843,,CDS,with_protein,AAN69622.1,Enoyl-CoA hydratase/isomerase family protein,280.0,
gene,protein_coding,4541284,4542786,+,nhaB,PP_4031,1503,,CDS,with_protein,AAN69623.1,Na(+)/H(+) antiporter NhaB,500.0,
gene,protein_coding,4542933,4543478,+,,PP_4032,546,,CDS,with_protein,AAN69624.1,putative Outer membrane lipoprotein Blc,181.0,
gene,protein_coding,4543566,4544525,+,rnz,PP_4033,960,,CDS,with_protein,AAN69625.1,Ribonuclease Z,319.0,
gene,protein_coding,4544522,4545805,-,hyuC,PP_4034,1284,,CDS,with_protein,AAN69626.1,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 2,427.0,
gene,protein_coding,4545855,4547345,-,pydP,PP_4035,1491,,CDS,with_protein,AAN69627.1,"putative PydP transporter, NCS1 nucleoside transporter family",496.0,
gene,protein_coding,4547689,4549128,+,pydB,PP_4036,1440,,CDS,with_protein,AMM02985.1,D-hydantoinase/dihydropyrimidinase,479.0,
gene,protein_coding,4549264,4550631,+,pydX,PP_4037,1368,,CDS,with_protein,AAN69628.1,NADP-dependent dihydropyrimidine dehydrogenase subunit,455.0,
gene,protein_coding,4550632,4551906,+,pydA,PP_4038,1275,,CDS,with_protein,AAN69629.1,NADP-dependent dihydropyrimidine dehydrogenase subunit PreA,424.0,
gene,protein_coding,4552087,4552608,-,rutR,PP_4039,522,,CDS,with_protein,AMM02986.1,"transcriptional regulator, TetR family",173.0,
gene,protein_coding,4552706,4553062,-,,PP_4040,357,,CDS,with_protein,AAN69630.1,putative enzyme of the glyoxalase family,118.0,
gene,protein_coding,4553129,4554925,-,,PP_4041,1797,,CDS,with_protein,AAN69631.2,putative glycoside hydrolase,598.0,
gene,protein_coding,4554991,4556496,-,zwfB,PP_4042,1506,,CDS,with_protein,AAN69632.1,glucose-6-phosphate 1-dehydrogenase,501.0,
gene,protein_coding,4556493,4557476,-,gntZ,PP_4043,984,,CDS,with_protein,AAN69633.1,"putative 6-phosphogluconate dehydrogenase, decarboxylating",327.0,
gene,protein_coding,4557643,4557846,+,,PP_4044,204,,CDS,with_protein,AAN69634.1,conserved protein of unknown function,67.0,
gene,protein_coding,4557889,4558155,-,,PP_4045,267,,CDS,with_protein,AAN69635.1,conserved protein of unknown function,88.0,
gene,protein_coding,4558201,4559163,-,,PP_4046,963,,CDS,with_protein,AAN69636.1,conserved protein of unknown function,320.0,
gene,protein_coding,4559179,4560135,-,,PP_4047,957,,CDS,with_protein,AAN69637.1,conserved protein of unknown function,318.0,
gene,protein_coding,4560145,4561548,-,,PP_4048,1404,,CDS,with_protein,AAN69638.2,conserved protein of unknown function,467.0,
gene,protein_coding,4561545,4563860,-,vgrG-III,PP_4049,2316,,CDS,with_protein,AAN69639.1,type 6 secretion system protein,771.0,
gene,protein_coding,4564758,4566317,+,glgA,PP_4050,1560,,CDS,with_protein,AAN69640.1,glycogen synthase,519.0,
gene,protein_coding,4566332,4568074,+,treZ,PP_4051,1743,,CDS,with_protein,AAN69641.1,malto-oligosyltrehalose trehalohydrolase,580.0,
gene,protein_coding,4568071,4570140,+,malQ,PP_4052,2070,,CDS,with_protein,AAN69642.1,4-alpha-glucanotransferase,689.0,
gene,protein_coding,4570137,4572911,+,treY,PP_4053,2775,,CDS,with_protein,AAN69643.1,maltooligosyl trehalose synthase,924.0,
gene,protein_coding,4572908,4573192,+,,PP_4054,285,,CDS,with_protein,AAN69644.1,conserved protein of unknown function,94.0,
gene,protein_coding,4573329,4575482,+,glgX,PP_4055,2154,,CDS,with_protein,AAN69645.1,Glycogen debranching enzyme,717.0,
gene,protein_coding,4575604,4576398,+,ybhP-II,PP_4056,795,,CDS,with_protein,AAN69646.1,putative phosphohydrolase of unknown function,264.0,
gene,protein_coding,4576715,4577791,+,,PP_4057,1077,,CDS,with_protein,AAN69647.2,conserved membrane protein of unknown function with autotransporter beta-domain,358.0,
gene,protein_coding,4577900,4580110,-,glgB,PP_4058,2211,,CDS,with_protein,AAN69648.1,"1,4-alpha-glucan branching enzyme",736.0,
gene,protein_coding,4580107,4583427,-,treSB,PP_4059,3321,,CDS,with_protein,AAN69649.1,fused trehalose synthase B/maltokinase,1106.0,
gene,protein_coding,4583598,4585583,-,glgE,PP_4060,1986,,CDS,with_protein,AAN69650.1,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase",661.0,
gene,protein_coding,4585756,4585917,+,,PP_4061,162,,CDS,with_protein,AAN69651.1,conserved protein of unknown function,53.0,
gene,protein_coding,4586132,4587814,-,,PP_4063,1683,,CDS,with_protein,AAN69653.1,putative Long-chain-fatty-acid-CoA ligase,560.0,
gene,protein_coding,4588136,4589299,+,ivd,PP_4064,1164,,CDS,with_protein,AAN69654.2,isovaleryl-CoA dehydrogenase,387.0,
gene,protein_coding,4589319,4590926,+,mccB,PP_4065,1608,,CDS,with_protein,AAN69655.1,methylcrotonyl-CoA carboxylase biotin-containing subunit beta,535.0,
gene,protein_coding,4590930,4591745,+,liuC,PP_4066,816,,CDS,with_protein,AAN69656.1,methylglutaconyl-CoA hydratase,271.0,
gene,protein_coding,4591742,4593694,+,mccA,PP_4067,1953,,CDS,with_protein,AAN69657.1,methylcrotonyl-CoA carboxylase biotin-containing subunit alpha,650.0,
gene,protein_coding,4593993,4594697,-,,PP_4068,705,,CDS,with_protein,AAN69658.1,"Transcriptional regulator, Cro/CI family",234.0,
gene,protein_coding,4594785,4595084,+,,PP_4069,300,,CDS,with_protein,AAN69659.1,conserved protein of unknown function,99.0,
gene,snoRNA,4595203,4595349,+,,PP_mr45,147,,ncRNA,snoRNA,,PrrF ncRNA,,
gene,protein_coding,4595533,4596048,+,,PP_4070,516,,CDS,with_protein,AAN69660.1,conserved protein of unknown function,171.0,
gene,protein_coding,4596182,4599808,-,,PP_4071,3627,,CDS,with_protein,AAN69661.1,conserved membrane protein of unknown function,1208.0,
gene,protein_coding,4599805,4601271,-,,PP_4072,1467,,CDS,with_protein,AAN69662.1,conserved protein of unknown function,488.0,
gene,protein_coding,4601259,4601891,-,,PP_4073,633,,CDS,with_protein,AAN69663.1,conserved exported protein of unknown function,210.0,
gene,protein_coding,4602166,4602669,+,,PP_4074,504,,CDS,with_protein,AAN69664.1,conserved protein of unknown function,167.0,
gene,pseudogene,4602687,4604174,+,,PP_4075,1488,pseudo,,,,,,
gene,protein_coding,4604171,4604581,+,,PP_4076,411,,CDS,with_protein,AAN69665.1,conserved protein of unknown function,136.0,
gene,protein_coding,4604585,4606351,+,,PP_4077,1767,,CDS,with_protein,AAN69666.1,conserved protein of unknown function,588.0,
gene,protein_coding,4606315,4607331,+,,PP_4078,1017,,CDS,with_protein,AAN69667.1,conserved protein of unknown function,338.0,
gene,protein_coding,4607328,4608125,+,,PP_4079,798,,CDS,with_protein,AAN69668.1,conserved protein of unknown function,265.0,
gene,protein_coding,4608175,4609512,+,,PP_4080,1338,,CDS,with_protein,AAN69669.1,conserved protein of unknown function,445.0,
gene,protein_coding,4609514,4610389,+,,PP_4081,876,,CDS,with_protein,AAN69670.2,putative type 4/6 secretion system,291.0,
gene,protein_coding,4610523,4611038,+,hcpC-II,PP_4082,516,,CDS,with_protein,AAN69671.1,hemolysin-coregulated protein,171.0,
gene,pseudogene,4611113,4613097,+,,PP_4083,1985,pseudo,,,,,,
gene,protein_coding,4613145,4613576,+,,PP_4084,432,,CDS,with_protein,AAN69672.1,conserved protein of unknown function,143.0,
gene,protein_coding,4613630,4618222,+,,PP_4085,4593,,CDS,with_protein,AAN69673.1,putative RHS family protein,1530.0,
gene,protein_coding,4618246,4618731,+,,PP_5652,486,,CDS,with_protein,AMM02987.1,"conserved protein of unknown function, phage origin",161.0,
gene,pseudogene,4619750,4619932,+,,PP_5653,183,pseudo,,,,,,
gene,protein_coding,4620991,4621407,+,,PP_5654,417,,CDS,with_protein,AMM02988.1,putative phosphotriesterase,138.0,
gene,pseudogene,4621663,4624404,+,,PP_4089,2742,pseudo,,,,,,
gene,pseudogene,4625032,4625940,+,,PP_4090,909,pseudo,,,,,,
gene,protein_coding,4625971,4627503,-,,PP_4091,1533,,CDS,with_protein,AAN69676.1,transposase,510.0,
gene,protein_coding,4627522,4627881,-,,PP_4092,360,,CDS,with_protein,AAN69677.1,transposase,119.0,
gene,pseudogene,4628084,4628680,+,,PP_4093,597,pseudo,,,,,,
gene,protein_coding,4629582,4629728,+,,PP_5655,147,,CDS,with_protein,AMM02989.1,protein of unknown function,48.0,
gene,protein_coding,4629741,4630226,+,,PP_4094,486,,CDS,with_protein,AAN69678.1,conserved protein of unknown function,161.0,
gene,pseudogene,4631215,4631457,-,,PP_5656,243,pseudo,,,,,,
gene,protein_coding,4631661,4632395,+,,PP_4096,735,,CDS,with_protein,AAN69680.1,conserved exported protein of unknown function,244.0,
gene,tRNA,4632554,4632629,-,,PP_t59,76,,tRNA,,,tRNA-Gly,,
gene,protein_coding,4632693,4633253,-,pgsA,PP_4097,561,,CDS,with_protein,AAN69681.1,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,186.0,
gene,protein_coding,4633287,4635110,-,uvrC,PP_4098,1824,,CDS,with_protein,AAN69682.1,UvrABC system protein C,607.0,
gene,protein_coding,4635117,4635755,-,uvrY,PP_4099,639,,CDS,with_protein,AAN69683.1,two-componenent system BarA/UvrY - regulatory subunit,212.0,
gene,protein_coding,4635819,4636208,-,,PP_4100,390,,CDS,with_protein,AAN69684.1,"Transcriptional regulator, Cro/CI family",129.0,
gene,protein_coding,4636316,4636759,-,,PP_4101,444,,CDS,with_protein,AAN69685.1,"Acetyltransferase, GNAT family",147.0,
gene,protein_coding,4636770,4637156,-,,PP_4102,387,,CDS,with_protein,AAN69686.1,conserved protein of unknown function,128.0,
gene,protein_coding,4637285,4638901,+,,PP_4103,1617,,CDS,with_protein,AAN69687.1,Low-affinity inorganic phosphate transporter,538.0,
gene,protein_coding,4639082,4639777,-,,PP_4104,696,,CDS,with_protein,AAN69688.1,Glutathione S-transferase family protein,231.0,
gene,protein_coding,4639865,4640362,-,,PP_4105,498,,CDS,with_protein,AAN69689.1,conserved protein of unknown function,165.0,
gene,protein_coding,4640420,4641802,-,gabP-IV,PP_4106,1383,,CDS,with_protein,AAN69690.1,gamma-aminobutyrate permease,460.0,
gene,protein_coding,4642058,4642954,+,,PP_4107,897,,CDS,with_protein,AAN69691.1,"Transcriptional regulator, LysR family",298.0,
gene,protein_coding,4643134,4644384,+,,PP_4108,1251,,CDS,with_protein,AAN69692.1,putative 4-aminobutyrate aminotransferase,416.0,
gene,protein_coding,4644388,4644690,-,,PP_4109,303,,CDS,with_protein,AAN69693.1,conserved protein of unknown function,100.0,
gene,protein_coding,4644880,4645362,+,,PP_5658,483,,CDS,with_protein,AMM02990.1,protein of unknown function,160.0,
gene,protein_coding,4645436,4647547,+,fusB,PP_4111,2112,,CDS,with_protein,AAN69695.1,Elongation factor G 2,703.0,
gene,protein_coding,4647678,4649138,-,,PP_4112,1461,,CDS,with_protein,AMM02991.1,Sulphate transporter,486.0,
gene,protein_coding,4649204,4650913,-,,PP_4113,1710,,CDS,with_protein,AAN69696.1,conserved exported protein of unknown function,569.0,
gene,protein_coding,4650967,4652142,-,,PP_4114,1176,,CDS,with_protein,AAN69697.1,conserved protein of unknown function,391.0,
gene,protein_coding,4652229,4653032,+,,PP_4115,804,,CDS,with_protein,AAN69698.1,conserved exported protein of unknown function,267.0,
gene,protein_coding,4653160,4653492,+,,PP_5659,333,,CDS,with_protein,AMM02992.1,protein of unknown function,110.0,
gene,protein_coding,4653523,4654848,+,aceA,PP_4116,1326,,CDS,with_protein,AAN69699.1,isocitrate lyase,441.0,
gene,protein_coding,4655106,4655801,+,,PP_4118,696,,CDS,with_protein,AAN69701.1,putative Membrane protein,231.0,
gene,protein_coding,4656185,4656598,+,nuoA,PP_4119,414,,CDS,with_protein,AAN69702.1,NADH-quinone oxidoreductase subunit A,137.0,
gene,protein_coding,4656608,4657285,+,nuoB,PP_4120,678,,CDS,with_protein,AAN69703.1,NADH-quinone oxidoreductase subunit B,225.0,
gene,protein_coding,4657365,4659146,+,nuoC,PP_4121,1782,,CDS,with_protein,AAN69704.1,NADH-quinone oxidoreductase subunit C/D,593.0,
gene,protein_coding,4659149,4659646,+,nuoE,PP_4122,498,,CDS,with_protein,AAN69705.1,"proton-pumping NADH:ubiquinone oxidoreductase, respiratory complex I, subunit E",165.0,
gene,protein_coding,4659643,4661004,+,nuoF,PP_4123,1362,,CDS,with_protein,AAN69706.1,NADH-quinone oxidoreductase subunit F,453.0,
gene,protein_coding,4661137,4663851,+,nuoG,PP_4124,2715,,CDS,with_protein,AAN69707.1,NADH-quinone oxidoreductase subunit G,904.0,
gene,protein_coding,4663848,4664855,+,nuoH,PP_4125,1008,,CDS,with_protein,AAN69708.1,NADH-quinone oxidoreductase subunit H,335.0,
gene,protein_coding,4664867,4665415,+,nuoI,PP_4126,549,,CDS,with_protein,AAN69709.1,NADH-quinone oxidoreductase subunit I,182.0,
gene,protein_coding,4665426,4665926,+,nuoJ,PP_4127,501,,CDS,with_protein,AAN69710.1,NADH-quinone oxidoreductase subunit J,166.0,
gene,protein_coding,4665930,4666238,+,nuoK,PP_4128,309,,CDS,with_protein,AAN69711.1,NADH-quinone oxidoreductase subunit K,102.0,
gene,protein_coding,4666235,4668088,+,nuoL,PP_4129,1854,,CDS,with_protein,AAN69712.1,"NADH:ubiquinone oxidoreductase, membrane subunit L",617.0,
gene,protein_coding,4668129,4669661,+,nuoM,PP_4130,1533,,CDS,with_protein,AAN69713.1,"NADH:ubiquinone oxidoreductase, membrane subunit M",510.0,
gene,protein_coding,4669669,4671138,+,nuoN,PP_4131,1470,,CDS,with_protein,AAN69714.1,NADH-quinone oxidoreductase subunit N,489.0,
gene,protein_coding,4671229,4671492,-,,PP_4132,264,,CDS,with_protein,AAN69715.1,conserved protein of unknown function,87.0,
gene,protein_coding,4671672,4672049,+,,PP_4133,378,,CDS,with_protein,AAN69716.1,Transcriptional regulator-related protein,125.0,
gene,protein_coding,4672046,4672408,-,,PP_4134,363,,CDS,with_protein,AAN69717.1,conserved membrane protein of unknown function,120.0,
gene,protein_coding,4672401,4672748,-,,PP_4135,348,,CDS,with_protein,AAN69718.1,conserved protein of unknown function,115.0,
gene,protein_coding,4672760,4673008,-,,PP_4136,249,,CDS,with_protein,AAN69719.1,"Transcriptional regulator, LuxR family",82.0,
gene,protein_coding,4673229,4675301,+,,PP_4137,2073,,CDS,with_protein,AAN69720.1,putative Outer membrane siderophore receptor,690.0,
gene,protein_coding,4675405,4675965,-,chrR,PP_4138,561,,CDS,with_protein,AAN69721.1,Chromate reductase,186.0,
gene,protein_coding,4676122,4676340,+,,PP_4139,219,,CDS,with_protein,AAN69722.1,conserved protein of unknown function,72.0,
gene,protein_coding,4676324,4678573,-,ldcC,PP_4140,2250,,CDS,with_protein,AMM02993.1,lysine decarboxylase,749.0,
gene,protein_coding,4678701,4679459,-,dnaQ,PP_4141,759,,CDS,with_protein,AAN69723.1,DNA polymerase III subunit epsilon,252.0,
gene,protein_coding,4679510,4679956,-,rnhA,PP_4142,447,,CDS,with_protein,AAN69724.1,ribonuclease H,148.0,
gene,protein_coding,4679972,4680772,-,,PP_4143,801,,CDS,with_protein,AAN69725.1,conserved protein of unknown function,266.0,
gene,protein_coding,4680831,4681610,+,gloB,PP_4144,780,,CDS,with_protein,AAN69726.1,Hydroxyacylglutathione hydrolase,259.0,
gene,protein_coding,4681711,4683141,+,mltD,PP_4145,1431,,CDS,with_protein,AAN69727.1,Membrane-bound lytic murein transglycosylase D,476.0,
gene,protein_coding,4683362,4685191,+,,PP_4146,1830,,CDS,with_protein,AAN69728.1,"Peptide ABC transporter, periplamic peptide-binding protein",609.0,
gene,protein_coding,4685188,4687023,+,yejA,PP_4147,1836,,CDS,with_protein,AAN69729.1,microcin C transporter - periplasmic binding protein,611.0,
gene,protein_coding,4687025,4688098,+,,PP_4148,1074,,CDS,with_protein,AAN69730.1,putative inner membrane ABC transporter permease protein,357.0,
gene,protein_coding,4688100,4689119,+,,PP_4149,1020,,CDS,with_protein,AAN69731.1,putative inner membrane ABC transporter permease protein,339.0,
gene,protein_coding,4689121,4690725,+,yejF,PP_4150,1605,,CDS,with_protein,AAN69732.1,microcin C transporter - ATP binding subunit,534.0,
gene,protein_coding,4690867,4691340,+,,PP_4151,474,,CDS,with_protein,AAN69733.1,Excisionase domain protein,157.0,
gene,protein_coding,4691337,4691912,+,,PP_4152,576,,CDS,with_protein,AAN69734.1,conserved protein of unknown function,191.0,
gene,protein_coding,4692126,4695056,+,,PP_4154,2931,,CDS,with_protein,AAN69736.2,putative class 3 aminotransferase,976.0,
gene,protein_coding,4695060,4696283,-,,PP_4155,1224,,CDS,with_protein,AAN69737.1,putative amine oxidase,407.0,
gene,protein_coding,4696374,4697279,+,,PP_4156,906,,CDS,with_protein,AAN69738.1,"Transcriptional regulator, LysR family",301.0,
gene,protein_coding,4697341,4698036,-,kdpE,PP_4157,696,,CDS,with_protein,AAN69739.1,two-component system DNA-binding response activator KdpE,231.0,
gene,protein_coding,4698033,4700687,-,kdpD,PP_4158,2655,,CDS,with_protein,AAN69740.1,sensor protein,884.0,
gene,protein_coding,4700837,4701394,-,kdpC,PP_4159,558,,CDS,with_protein,AAN69741.1,Potassium-transporting ATPase C chain,185.0,
